2017/07/14,15:48:43,25.875,66.8884,172.891,0.0039,-0.0507,0.8736,43.4352,"$GPGGA,064836.056,,,,,0,00,,,M,0.0,M,,0000*5A"
2017/07/14,15:48:44,25.812,66.8884,173.209,0.0039,-0.0351,0.8697,39.353,"$GPGGA,064837.056,,,,,0,00,,,M,0.0,M,,0000*5B"
2017/07/14,15:48:45,25.812,66.9861,173.209,0.0039,-0.0468,0.8775,45.2907,"$GPGGA,064838.056,,,,,0,00,,,M,0.0,M,,0000*54"
2017/07/14,15:48:46,25.812,66.7908,172.919,0.0039,-0.039,0.897,48.4513,"$GPGGA,064839.056,,,,,0,00,,,M,0.0,M,,0000*55"
2017/07/14,15:48:47,25.812,66.7908,172.774,0.0039,-0.0468,0.8736,43.1047,"$GPGGA,064840.056,,,,,0,00,,,M,0.0,M,,0000*5B"
2017/07/14,15:48:48,25.812,66.9861,172.774,0.0117,-0.039,0.8697,58.7737,"$GPGGA,064841.056,,,,,0,00,,,M,0.0,M,,0000*5A"
2017/07/14,15:48:49,25.812,66.5955,172.774,0.0039,-0.0312,0.8892,59.7308,"$GPGGA,064842.056,,,,,0,00,,,M,0.0,M,,0000*59"
2017/07/14,15:48:50,25.812,66.8213,172.774,0.0039,-0.0468,0.8853,59.698,"$GPGGA,064843.056,,,,,0,00,,,M,0.0,M,,0000*58"
2017/07/14,15:48:51,25.812,66.7908,172.774,0.0039,-0.0351,0.8658,59.9523,"$GPGGA,064844.056,,,,,0,00,,,M,0.0,M,,0000*5F"
2017/07/14,15:48:52,25.812,66.6931,172.774,0.0039,-0.0429,0.8814,59.9866,"$GPGGA,064845.056,,,,,0,00,,,M,0.0,M,,0000*5E"
2017/07/14,15:48:53,25.812,66.7236,172.774,0,-0.0312,0.8892,59.9633,"$GPGGA,064846.056,,,,,0,00,,,M,0.0,M,,0000*5D"
2017/07/14,15:48:54,25.812,66.6321,172.774,-0.0039,-0.0351,0.8853,59.698,"$GPGGA,064847.056,,,,,0,00,,,M,0.0,M,,0000*5C"
2017/07/14,15:48:55,25.812,66.6321,172.774,0.0078,-0.039,0.8931,59.7557,"$GPGGA,064848.056,,,,,0,00,,,M,0.0,M,,0000*53"
2017/07/14,15:48:56,25.875,66.7236,172.774,0.0078,-0.0429,0.8814,59.7667,"$GPGGA,064849.056,,,,,0,00,,,M,0.0,M,,0000*52"
2017/07/14,15:48:57,25.812,66.6321,172.919,0.0195,-0.0507,0.8892,59.7667,"$GPGGA,064850.056,,,,,0,00,,,M,0.0,M,,0000*5A"
2017/07/14,15:48:58,25.875,66.6321,172.774,0.0078,-0.0507,0.8814,59.8244,"$GPGGA,064851.056,,,,,0,00,,,M,0.0,M,,0000*5B"
2017/07/14,15:48:59,25.812,66.6321,173.209,0.0117,-0.0468,0.8892,60.2285,"$GPGGA,064852.056,,,,,0,00,,,M,0.0,M,,0000*58"
2017/07/14,15:49:00,25.812,66.8213,173.209,0.0078,-0.0468,0.8736,60.5735,"$GPGGA,064853.056,,,,,0,00,,,M,0.0,M,,0000*59"
2017/07/14,15:49:01,25.812,66.4368,172.774,0.0039,-0.0429,0.8775,60.5624,"$GPGGA,064854.056,,,,,0,00,,,M,0.0,M,,0000*5E"
2017/07/14,15:49:02,25.812,66.8213,172.774,0.0039,-0.0429,0.8853,59.9289,"$GPGGA,064855.056,,,,,0,00,,,M,0.0,M,,0000*5F"
2017/07/14,15:49:03,25.75,66.6321,172.774,0.0039,-0.0546,0.8892,59.7681,"$GPGGA,064856.056,,,,,0,00,,,M,0.0,M,,0000*5C"
2017/07/14,15:49:04,25.75,66.6321,172.774,0.0117,-0.0507,0.8892,59.9399,"$GPGGA,064857.056,,,,,0,00,,,M,0.0,M,,0000*5D"
2017/07/14,15:49:05,25.75,66.4368,172.774,0.0039,-0.0429,0.8814,60.032,"$GPGGA,064858.056,,,,,0,00,,,M,0.0,M,,0000*52"
2017/07/14,15:49:06,25.75,66.4368,173.209,0.0078,-0.0351,0.8736,59.9289,"$GPGGA,064859.056,,,,,0,00,,,M,0.0,M,,0000*53"
2017/07/14,15:49:07,25.75,66.5344,128.47,0.0039,-0.0429,0.8775,59.9976,"$GPGGA,064900.056,,,,,0,00,,,M,0.0,M,,0000*5E"
2017/07/14,15:49:08,25.812,66.4978,173.209,0.0039,-0.0429,0.8814,59.9399,"$GPGGA,064901.056,,,,,0,00,,,M,0.0,M,,0000*5F"
2017/07/14,15:49:09,25.812,66.6931,172.774,0.0039,-0.0273,0.8697,56.3635,"$GPGGA,064902.056,,,,,0,00,,,M,0.0,M,,0000*5C"
2017/07/14,15:49:10,25.75,66.7236,172.774,0.0078,-0.0351,0.897,59.8572,"$GPGGA,064903.056,,,,,0,00,,,M,0.0,M,,0000*5D"
2017/07/14,15:49:11,25.75,66.3391,172.774,0.0117,-0.0351,0.8736,59.9275,"$GPGGA,064904.056,,,,,0,00,,,M,0.0,M,,0000*5A"
2017/07/14,15:49:12,25.75,66.3391,172.774,0.0117,-0.0351,0.8814,58.8188,"$GPGGA,064905.056,,,,,0,00,,,M,0.0,M,,0000*5B"
2017/07/14,15:49:13,25.812,66.4368,172.774,0,-0.0468,0.8814,58.8531,"$GPGGA,064906.056,,,,,0,00,,,M,0.0,M,,0000*58"
2017/07/14,15:49:14,25.75,66.4368,172.774,0.0078,-0.039,0.9009,58.8766,"$GPGGA,064907.056,,,,,0,00,,,M,0.0,M,,0000*59"
2017/07/14,15:49:15,25.812,66.4368,172.774,0.0078,-0.0429,0.897,58.4847,"$GPGGA,064908.056,,,,,0,00,,,M,0.0,M,,0000*56"
2017/07/14,15:49:16,25.812,66.2415,172.774,0.0117,-0.0546,0.8931,55.4209,"$GPGGA,064909.056,,,,,0,00,,,M,0.0,M,,0000*57"
2017/07/14,15:49:17,25.812,66.6321,173.209,0.0078,-0.0312,0.9048,56.895,"$GPGGA,064910.056,,,,,0,00,,,M,0.0,M,,0000*5F"
2017/07/14,15:49:18,25.812,66.4368,172.774,0.0156,-0.0546,0.8853,49.635,"$GPGGA,064911.056,,,,,0,00,,,M,0.0,M,,0000*5E"
2017/07/14,15:49:19,25.75,66.4368,172.774,0,-0.0312,0.8814,46.5876,"$GPGGA,064912.056,,,,,0,00,,,M,0.0,M,,0000*5D"
2017/07/14,15:49:20,25.812,66.2415,172.774,0.0078,-0.0507,0.8775,52.148,"$GPGGA,064913.056,,,,,0,00,,,M,0.0,M,,0000*5C"
2017/07/14,15:49:21,25.812,66.6321,173.209,0.0078,-0.0351,0.8814,44.6981,"$GPGGA,064914.056,,,,,0,00,,,M,0.0,M,,0000*5B"
2017/07/14,15:49:22,25.812,66.5344,173.209,0.0039,-0.0429,0.8931,44.7662,"$GPGGA,064915.056,,,,,0,00,,,M,0.0,M,,0000*5A"
2017/07/14,15:49:23,25.75,66.3391,128.579,0.0039,-0.0468,0.858,44.0036,"$GPGGA,064916.056,,,,,0,00,,,M,0.0,M,,0000*59"
2017/07/14,15:49:24,25.812,66.3391,172.746,0.0078,-0.0468,0.8775,44.164,"$GPGGA,064917.056,,,,,0,00,,,M,0.0,M,,0000*58"
2017/07/14,15:49:25,25.75,66.4368,172.774,-0.0039,-0.0429,0.8814,44.7321,"$GPGGA,064918.056,,,,,0,00,,,M,0.0,M,,0000*57"
2017/07/14,15:49:26,25.812,66.3391,172.774,0.0117,-0.0507,0.8814,44.3388,"$GPGGA,064919.056,,,,,0,00,,,M,0.0,M,,0000*56"
2017/07/14,15:49:27,25.812,66.4368,173.209,0.0156,-0.0312,0.8775,43.0415,"$GPGGA,064920.056,,,,,0,00,,,M,0.0,M,,0000*5C"
2017/07/14,15:49:28,25.812,66.2415,172.774,0.0117,-0.0234,0.8775,43.3088,"$GPGGA,064921.056,,,,,0,00,,,M,0.0,M,,0000*5D"
2017/07/14,15:49:29,25.812,66.3391,172.774,0.0039,-0.0351,0.897,43.3088,"$GPGGA,064922.056,,,,,0,00,,,M,0.0,M,,0000*5E"
2017/07/14,15:49:30,25.812,66.1438,172.774,-0.0078,-0.0273,0.8775,43.2165,"$GPGGA,064923.056,,,,,0,00,,,M,0.0,M,,0000*5F"
2017/07/14,15:49:31,25.812,66.2415,172.774,0.0039,-0.039,0.8658,43.0755,"$GPGGA,064924.056,,,,,0,00,,,M,0.0,M,,0000*58"
2017/07/14,15:49:32,25.812,66.2415,172.774,0.0039,-0.0468,0.8814,43.0755,"$GPGGA,064925.056,,,,,0,00,,,M,0.0,M,,0000*59"
2017/07/14,15:49:33,25.812,66.2415,173.064,0.0039,-0.0468,0.8892,43.6441,"$GPGGA,064926.056,,,,,0,00,,,M,0.0,M,,0000*5A"
2017/07/14,15:49:34,25.75,66.2415,172.774,0.0039,-0.0429,0.8853,44.3047,"$GPGGA,064927.056,,,,,0,00,,,M,0.0,M,,0000*5B"
2017/07/14,15:49:35,25.812,66.2415,172.774,-0.0039,-0.0429,0.8775,47.6024,"$GPGGA,064928.056,,,,,0,00,,,M,0.0,M,,0000*54"
2017/07/14,15:49:36,25.75,66.3391,173.209,0.0039,-0.0351,0.8853,44.9266,"$GPGGA,064929.056,,,,,0,00,,,M,0.0,M,,0000*55"
